Group,RD01LCW3,RD21B2,RD21B3,RD30W1,RD30W2,RD30W3,RD30LCW1,RD30LCW2,RD30LCW3,RD30LC1,RD01LC1,RD30LC2,RD30LC3,RD30P1,RD30P2,RD30P3,RD30WP1,RD30WP2,RD30WP3,RD30B1,RD30B2,RD01LC2,RD30B3,RD42W1,RD42W2,RD42W3,RD42LCW1,RD42LCW2,RD42LCW3,RD42LC1,RD01LC3,RD42LC3,RD42P2,RD42P3,RD42WP1,RD42WP2,RD42WP3,RD42B1,RD42B2,RD42B3,RD01P1,RD01P2,RD01P3,RD01WP1,RD01WP2,RD01WP3,RD00I2,RD01B1,RD01B2,RD01B3,RD03W1,RD03W2,RD03W3,RD03LCW1,RD03LCW2,RD03LCW3,RD00I3,RD03LC1,RD03LC2,RD03LC3,RD03P1,RD03P2,RD03P3,RD03WP1,RD03WP2,RD03WP3,RD03B1,RD00I4,RD03B2,RD03B3,RD07W1,RD07W2,RD07W3,RD07LCW1,RD07LCW2,RD07LCW3,RD07LC1,RD01W1,RD07LC2,RD07LC3,RD07P1,RD07P2,RD07P3,RD07WP1,RD07WP2,RD07WP3,RD07B1,RD07B2,RD01W2,RD07B3,RD14W1,RD14W2,RD14W3,RD14LCW1,RD14LCW2,RD14LCW3,RD14LC1,RD14LC2,RD01W3,RD14LC3,RD14P1,RD14P2,RD14P3,RD14WP1,RD14WP2,RD14WP3,RD14B1,RD14B2,RD14B3,RD01LCW1,RD21W1,RD21W2,RD21W3,RD21LCW1,RD21LCW2,RD21LCW3,RD21LC1,RD21LC2,RD21LC3,RD01LCW2,RD21P1,RD21P2,RD21P3,RD21WP1,RD21WP2,RD21WP3,RD21B1
ASV279 Alcanivorax venustensis,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,2.1972245773362196,-9.210340371976182,1.0986122886681098,-9.210340371976182,1.0986122886681098,-9.210340371976182,-9.210340371976182,1.791759469228055,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.791759469228055,1.3862943611198906,-9.210340371976182,1.0986122886681098,1.3862943611198906,0.0,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,1.0986122886681098,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.5649493574615367,1.0986122886681098,2.3978952727983707,1.0986122886681098,-9.210340371976182,0.0,0.0,2.1972245773362196,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.6094379124341003,1.9459101490553132,1.791759469228055,1.3862943611198906,0.6931471805599453,1.6094379124341003,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,2.0794415416798357,2.4849066497880004,-9.210340371976182,2.3978952727983707,0.6931471805599453,1.6094379124341003,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,-9.210340371976182,0.0,0.0,-9.210340371976182,0.0,3.5263605246161616,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,-9.210340371976182,1.0986122886681098,0.0,1.0986122886681098,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,0.0,0.0,0.6931471805599453,0.0,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.0986122886681098,1.3862943611198906,-9.210340371976182,1.6094379124341003,1.791759469228055,-9.210340371976182,0.0,-9.210340371976182,0.0,-9.210340371976182
ASV280 Nitratireductor,2.0794415416798357,0.6931471805599453,0.0,-9.210340371976182,0.6931471805599453,-9.210340371976182,0.0,0.6931471805599453,-9.210340371976182,2.0794415416798357,-9.210340371976182,2.302585092994046,-9.210340371976182,0.0,0.0,0.0,-9.210340371976182,0.0,-9.210340371976182,0.6931471805599453,0.6931471805599453,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,1.6094379124341003,-9.210340371976182,2.70805020110221,0.0,0.6931471805599453,-9.210340371976182,0.6931471805599453,0.6931471805599453,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,0.0,1.6094379124341003,0.0,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,0.0,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,1.791759469228055,2.302585092994046,0.0,1.3862943611198906,0.0,-9.210340371976182,0.0,-9.210340371976182,0.6931471805599453,-9.210340371976182,0.6931471805599453,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,2.302585092994046,-9.210340371976182,1.0986122886681098,0.6931471805599453,-9.210340371976182,-9.210340371976182,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.3862943611198906,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,1.791759469228055,1.0986122886681098,-9.210340371976182,3.332204510175204,2.6390573296152584,-9.210340371976182,1.3862943611198906,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,1.0986122886681098,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.70805020110221,2.3978952727983707,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,-9.210340371976182,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182
ASV281 Sediminibacterium,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,0.6931471805599453,0.0,-9.210340371976182,2.0794415416798357,2.4849066497880004,1.6094379124341003,1.3862943611198906,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.6390573296152584,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,2.70805020110221,1.9459101490553132,3.2188758248682006,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,0.0,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.4849066497880004,2.302585092994046,2.5649493574615367,1.6094379124341003,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,1.0986122886681098,-9.210340371976182,1.9459101490553132,3.367295829986474,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,2.70805020110221,-9.210340371976182,2.9444389791664403,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,1.3862943611198906,-9.210340371976182,3.2188758248682006,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0
ASV282 Fimbriiglobus,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,0.6931471805599453,0.6931471805599453,2.70805020110221,-9.210340371976182,2.70805020110221,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,3.7376696182833684,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,0.6931471805599453,0.6931471805599453,2.6390573296152584,3.6635616461296463,2.1972245773362196,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.9459101490553132,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.3978952727983707,2.833213344056216,3.091042453358316,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,0.0,2.3978952727983707,-9.210340371976182,1.0986122886681098,1.9459101490553132,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,0.6931471805599453,1.6094379124341003,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,0.6931471805599453,1.3862943611198906,-9.210340371976182,1.791759469228055,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182
ASV284 Marinobacter,0.0,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.3862943611198906,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,2.995732273553991,2.0794415416798357,1.0986122886681098,1.3862943611198906,-9.210340371976182,1.0986122886681098,1.6094379124341003,1.791759469228055,-9.210340371976182,-9.210340371976182,3.258096538021482,0.6931471805599453,1.6094379124341003,1.0986122886681098,-9.210340371976182,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.0,-9.210340371976182,2.8903717578961645,2.0794415416798357,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,0.0,0.0,-9.210340371976182,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.6094379124341003,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.6094379124341003,0.0,-9.210340371976182,1.0986122886681098,1.3862943611198906,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.6931471805599453,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,0.6931471805599453,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.6094379124341003,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.6931471805599453,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,0.0
ASV285 Thalassobaculum,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.791759469228055,2.4849066497880004,1.9459101490553132,2.1972245773362196,1.0986122886681098,-9.210340371976182,-9.210340371976182,2.70805020110221,0.6931471805599453,-9.210340371976182,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,1.9459101490553132,2.302585092994046,0.0,2.3978952727983707,2.0794415416798357,2.4849066497880004,-9.210340371976182,0.0,-9.210340371976182,2.4849066497880004,1.9459101490553132,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.791759469228055,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,0.0,0.6931471805599453,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,0.0,-9.210340371976182,1.3862943611198906,1.3862943611198906,1.3862943611198906,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.0794415416798357,0.0,-9.210340371976182,-9.210340371976182,2.4849066497880004,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.5649493574615367,1.6094379124341003,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,-9.210340371976182,1.6094379124341003,-9.210340371976182,1.6094379124341003,1.6094379124341003,1.0986122886681098,0.0,-9.210340371976182
ASV286 Catenococcus,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.0986122886681098,-9.210340371976182,1.0986122886681098,0.6931471805599453,0.0,4.48863636973214,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,3.9512437185814275,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,3.8501476017100584,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182
ASV287 Rhizobiales,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.4849066497880004,2.4849066497880004,1.791759469228055,2.302585092994046,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.833213344056216,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,2.3978952727983707,3.295836866004329,2.302585092994046,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.0,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,1.791759469228055,3.258096538021482,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.6094379124341003,-9.210340371976182,1.6094379124341003,3.1780538303479458,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,0.6931471805599453,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.6931471805599453,-9.210340371976182,2.8903717578961645,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,1.3862943611198906,1.3862943611198906,2.772588722239781,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182
ASV288 Alteromonas,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.995732273553991,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.0,4.189654742026425,-9.210340371976182,3.912023005428146,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,0.0,3.2188758248682006,4.127134385045092,1.0986122886681098,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182
ASV289 Neptunomonas,-9.210340371976182,1.6094379124341003,2.5649493574615367,-9.210340371976182,1.0986122886681098,-9.210340371976182,-9.210340371976182,0.6931471805599453,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.6094379124341003,0.6931471805599453,-9.210340371976182,2.1972245773362196,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.9459101490553132,1.6094379124341003,2.1972245773362196,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906,3.713572066704308,2.833213344056216,3.044522437723423,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.772588722239781,1.3862943611198906,2.3978952727983707,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.772588722239781,2.0794415416798357,0.0,2.4849066497880004,-9.210340371976182,0.0,-9.210340371976182,0.0,0.0,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.6094379124341003,1.0986122886681098,1.9459101490553132,0.0,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,1.3862943611198906
ASV290 Agaribacter,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,3.6635616461296463,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.1972245773362196,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,0.6931471805599453,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,4.143134726391533,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,3.7376696182833684,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,2.4849066497880004,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,3.1354942159291497,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,3.828641396489095,1.0986122886681098,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182,-9.210340371976182
