Source Name	Material Type	Term Source REF	Term Accession Number	Characteristics[organism]	Term Source REF	Term Accession Number	Characteristics[geographical location]	Term Source REF	Term Accession Number	Characteristics[environment type]	Term Source REF	Term Accession Number	Characteristics[latitude]	Unit	Term Source REF	Term Accession Number	Characteristics[longitude]	Unit	Term Source REF	Term Accession Number	Characteristics[depth]	Unit	Term Source REF	Term Accession Number	Comment[cruise id]	Comment[cruise station]	Protocol REF	Comment[niskin bottle id]	Protocol REF	Sample Name	Factor Value[project]	Factor Value[collection time]
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-0.1915	degree	UO	UO:0000185	-32.8745	degree	UO	UO:0000185	150	meter	UO	UO:0000008	JC057	18	Sample collection	639407	DNA extraction	S0207	GEOTRACES	2011-03-27T13:11:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-49.5475	degree	UO	UO:0000185	-52.6885	degree	UO	UO:0000185	10	meter	UO	UO:0000008	JC057	1	Sample collection	637580	DNA extraction	S0209	GEOTRACES	2011-03-05T20:56:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-49.5475	degree	UO	UO:0000185	-52.6885	degree	UO	UO:0000185	49	meter	UO	UO:0000008	JC057	1	Sample collection	637574	DNA extraction	S0210	GEOTRACES	2011-03-05T20:56:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-48.9358	degree	UO	UO:0000185	-48.7933	degree	UO	UO:0000185	11	meter	UO	UO:0000008	JC057	2	Sample collection	637724	DNA extraction	S0211	GEOTRACES	2011-03-06T19:40:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-48.9358	degree	UO	UO:0000185	-48.7933	degree	UO	UO:0000185	51	meter	UO	UO:0000008	JC057	2	Sample collection	637718	DNA extraction	S0212	GEOTRACES	2011-03-06T19:40:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-48.9358	degree	UO	UO:0000185	-48.7933	degree	UO	UO:0000185	150	meter	UO	UO:0000008	JC057	2	Sample collection	637709	DNA extraction	S0213	GEOTRACES	2011-03-06T19:40:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-46.907	degree	UO	UO:0000185	-47.179	degree	UO	UO:0000185	10	meter	UO	UO:0000008	JC057	3	Sample collection	638012	DNA extraction	S0214	GEOTRACES	2011-03-08T03:21:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-46.907	degree	UO	UO:0000185	-47.179	degree	UO	UO:0000185	51	meter	UO	UO:0000008	JC057	3	Sample collection	638006	DNA extraction	S0215	GEOTRACES	2011-03-08T03:21:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-46.907	degree	UO	UO:0000185	-47.179	degree	UO	UO:0000185	151	meter	UO	UO:0000008	JC057	3	Sample collection	637997	DNA extraction	S0216	GEOTRACES	2011-03-08T03:21:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-44.7117	degree	UO	UO:0000185	-45.5265	degree	UO	UO:0000185	10	meter	UO	UO:0000008	JC057	4	Sample collection	638156	DNA extraction	S0217	GEOTRACES	2011-03-09T03:22:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-44.7117	degree	UO	UO:0000185	-45.5265	degree	UO	UO:0000185	51	meter	UO	UO:0000008	JC057	4	Sample collection	638150	DNA extraction	S0218	GEOTRACES	2011-03-09T03:22:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-44.7117	degree	UO	UO:0000185	-45.5265	degree	UO	UO:0000185	149	meter	UO	UO:0000008	JC057	4	Sample collection	638141	DNA extraction	S0219	GEOTRACES	2011-03-09T03:22:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-42.364	degree	UO	UO:0000185	-44.0318	degree	UO	UO:0000185	10	meter	UO	UO:0000008	JC057	5	Sample collection	638300	DNA extraction	S0220	GEOTRACES	2011-03-10T02:43:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-42.364	degree	UO	UO:0000185	-44.0318	degree	UO	UO:0000185	50	meter	UO	UO:0000008	JC057	5	Sample collection	638294	DNA extraction	S0221	GEOTRACES	2011-03-10T02:43:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-42.364	degree	UO	UO:0000185	-44.0318	degree	UO	UO:0000185	150	meter	UO	UO:0000008	JC057	5	Sample collection	638285	DNA extraction	S0222	GEOTRACES	2011-03-10T02:43:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-39.9648	degree	UO	UO:0000185	-42.4232	degree	UO	UO:0000185	10	meter	UO	UO:0000008	JC057	6	Sample collection	636995	DNA extraction	S0223	GEOTRACES	2011-03-11T02:17:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-39.9648	degree	UO	UO:0000185	-42.4232	degree	UO	UO:0000185	50	meter	UO	UO:0000008	JC057	6	Sample collection	636989	DNA extraction	S0224	GEOTRACES	2011-03-11T02:17:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-39.9648	degree	UO	UO:0000185	-42.4232	degree	UO	UO:0000185	149	meter	UO	UO:0000008	JC057	6	Sample collection	636980	DNA extraction	S0225	GEOTRACES	2011-03-11T02:17:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-37.8305	degree	UO	UO:0000185	-41.1248	degree	UO	UO:0000185	9	meter	UO	UO:0000008	JC057	7	Sample collection	637139	DNA extraction	S0226	GEOTRACES	2011-03-12T01:56:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-37.8305	degree	UO	UO:0000185	-41.1248	degree	UO	UO:0000185	50	meter	UO	UO:0000008	JC057	7	Sample collection	637133	DNA extraction	S0227	GEOTRACES	2011-03-12T01:56:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-37.8305	degree	UO	UO:0000185	-41.1248	degree	UO	UO:0000185	148	meter	UO	UO:0000008	JC057	7	Sample collection	637124	DNA extraction	S0228	GEOTRACES	2011-03-12T01:56:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-35.0093	degree	UO	UO:0000185	-39.431	degree	UO	UO:0000185	11	meter	UO	UO:0000008	JC057	8	Sample collection	637418	DNA extraction	S0229	GEOTRACES	2011-03-13T13:43:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.46367	degree	UO	UO:0000185	-22.00011	degree	UO	UO:0000185	33.2	meter	UO	UO:0000008	KN199-4	7	Sample collection	841889	DNA extraction	S0231	GEOTRACES	2010-10-24T11:14:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-22.00011	degree	UO	UO:0000185	57.7	meter	UO	UO:0000008	KN199-4	7	Sample collection	841892	DNA extraction	S0232	GEOTRACES	2010-10-24T11:14:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-22.00011	degree	UO	UO:0000185	72.9	meter	UO	UO:0000008	KN199-4	7	Sample collection	841895	DNA extraction	S0233	GEOTRACES	2010-10-24T11:14:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-22.00011	degree	UO	UO:0000185	151.8	meter	UO	UO:0000008	KN199-4	7	Sample collection	841898	DNA extraction	S0234	GEOTRACES	2010-10-24T11:14:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-22.00011	degree	UO	UO:0000185	201.1	meter	UO	UO:0000008	KN199-4	7	Sample collection	841901	DNA extraction	S0235	GEOTRACES	2010-10-24T11:14:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-22.00011	degree	UO	UO:0000185	349	meter	UO	UO:0000008	KN199-4	7	Sample collection	841904	DNA extraction	S0236	GEOTRACES	2010-10-24T11:14:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.495	degree	UO	UO:0000185	-22.0001	degree	UO	UO:0000185	2	meter	UO	UO:0000008	KN199-4	7	Sample collection	853052	DNA extraction	S0237	GEOTRACES	2010-10-24T09:46:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.5125	degree	UO	UO:0000185	-20.81672	degree	UO	UO:0000185	51.8	meter	UO	UO:0000008	KN199-4	10	Sample collection	842069	DNA extraction	S0238	GEOTRACES	2010-10-30T03:06:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.5125	degree	UO	UO:0000185	-20.81672	degree	UO	UO:0000185	86.6	meter	UO	UO:0000008	KN199-4	10	Sample collection	842072	DNA extraction	S0239	GEOTRACES	2010-10-30T03:06:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.494	degree	UO	UO:0000185	-20.81672	degree	UO	UO:0000185	101	meter	UO	UO:0000008	KN199-4	10	Sample collection	842075	DNA extraction	S0240	GEOTRACES	2010-10-30T03:06:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-32.494	degree	UO	UO:0000185	-20.81672	degree	UO	UO:0000185	140.7	meter	UO	UO:0000008	KN199-4	10	Sample collection	842078	DNA extraction	S0241	GEOTRACES	2010-10-30T03:06:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-29.9999	degree	UO	UO:0000185	-20.81672	degree	UO	UO:0000185	185	meter	UO	UO:0000008	KN199-4	10	Sample collection	842081	DNA extraction	S0242	GEOTRACES	2010-10-30T03:06:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-29.9999	degree	UO	UO:0000185	-20.7835	degree	UO	UO:0000185	2	meter	UO	UO:0000008	KN199-4	10	Sample collection	853163	DNA extraction	S0243	GEOTRACES	2010-10-30T00:58:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-29.9999	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	31.8	meter	UO	UO:0000008	KN199-4	12	Sample collection	842801	DNA extraction	S0244	GEOTRACES	2010-11-02T09:05:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-29.9999	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	50.4	meter	UO	UO:0000008	KN199-4	12	Sample collection	842804	DNA extraction	S0245	GEOTRACES	2010-11-02T09:05:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-29.9999	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	71.9	meter	UO	UO:0000008	KN199-4	12	Sample collection	842807	DNA extraction	S0246	GEOTRACES	2010-11-02T09:05:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	91.6	meter	UO	UO:0000008	KN199-4	12	Sample collection	842810	DNA extraction	S0247	GEOTRACES	2010-11-02T09:05:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	136.5	meter	UO	UO:0000008	KN199-4	12	Sample collection	842813	DNA extraction	S0248	GEOTRACES	2010-11-02T09:05:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	185.4	meter	UO	UO:0000008	KN199-4	12	Sample collection	842816	DNA extraction	S0249	GEOTRACES	2010-11-02T09:05:00
GEOTRACES project Atlantic Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Atlantic Ocean	GAZ	GAZ:00000344	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	-24.4998	degree	UO	UO:0000185	2	meter	UO	UO:0000008	KN199-4	12	Sample collection	853064	DNA extraction	S0250	GEOTRACES	2010-11-02T07:57:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	-159.01933	degree	UO	UO:0000185	101	meter	UO	UO:0000008	TAN1109	GT14	Sample collection	1155512	DNA extraction	S0252	GEOTRACES	2011-06-17T01:54:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30	degree	UO	UO:0000185	-157.9945	degree	UO	UO:0000185	14	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155698	DNA extraction	S0253	GEOTRACES	2011-06-17T14:06:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30	degree	UO	UO:0000185	-157.9945	degree	UO	UO:0000185	31	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155674	DNA extraction	S0254	GEOTRACES	2011-06-17T14:06:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30	degree	UO	UO:0000185	-157.9945	degree	UO	UO:0000185	51	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155668	DNA extraction	S0255	GEOTRACES	2011-06-17T14:06:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30	degree	UO	UO:0000185	-157.9945	degree	UO	UO:0000185	76	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155662	DNA extraction	S0256	GEOTRACES	2011-06-17T14:06:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30	degree	UO	UO:0000185	-157.9945	degree	UO	UO:0000185	100	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155656	DNA extraction	S0257	GEOTRACES	2011-06-17T14:06:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-29.9997	degree	UO	UO:0000185	-157.9945	degree	UO	UO:0000185	202	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155638	DNA extraction	S0258	GEOTRACES	2011-06-17T14:06:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-29.9997	degree	UO	UO:0000185	-158.028	degree	UO	UO:0000185	1008	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155833	DNA extraction	S0259	GEOTRACES	2011-06-17T20:11:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-29.9997	degree	UO	UO:0000185	-158.028	degree	UO	UO:0000185	5601	meter	UO	UO:0000008	TAN1109	GT15	Sample collection	1155776	DNA extraction	S0260	GEOTRACES	2011-06-17T20:11:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-29.9997	degree	UO	UO:0000185	-157.00883	degree	UO	UO:0000185	15	meter	UO	UO:0000008	TAN1109	GT16	Sample collection	1155905	DNA extraction	S0261	GEOTRACES	2011-06-18T10:34:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-29.9997	degree	UO	UO:0000185	-157.00883	degree	UO	UO:0000185	30	meter	UO	UO:0000008	TAN1109	GT16	Sample collection	1155878	DNA extraction	S0262	GEOTRACES	2011-06-18T10:34:00
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	159	degree	UO	UO:0000185	15.5	meter	UO	UO:0000008	SS2011	7	Sample collection	1223669	DNA extraction	S0263	GEOTRACES	2011-05-17T19:55:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	159	degree	UO	UO:0000185	30	meter	UO	UO:0000008	SS2011	7	Sample collection	1223666	DNA extraction	S0264	GEOTRACES	2011-05-17T19:55:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	159	degree	UO	UO:0000185	50.6	meter	UO	UO:0000008	SS2011	7	Sample collection	1223663	DNA extraction	S0265	GEOTRACES	2011-05-17T19:55:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	159	degree	UO	UO:0000185	78	meter	UO	UO:0000008	SS2011	7	Sample collection	1222871	DNA extraction	S0266	GEOTRACES	2011-05-17T19:55:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	159	degree	UO	UO:0000185	101	meter	UO	UO:0000008	SS2011	7	Sample collection	1223687	DNA extraction	S0267	GEOTRACES	2011-05-17T19:55:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-32.4995	degree	UO	UO:0000185	162.998	degree	UO	UO:0000185	16.1	meter	UO	UO:0000008	SS2011	11	Sample collection	1223804	DNA extraction	S0268	GEOTRACES	2011-05-19T15:42:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	162.998	degree	UO	UO:0000185	29.9	meter	UO	UO:0000008	SS2011	11	Sample collection	1223798	DNA extraction	S0269	GEOTRACES	2011-05-19T15:42:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30.0006	degree	UO	UO:0000185	162.998	degree	UO	UO:0000185	51.3	meter	UO	UO:0000008	SS2011	11	Sample collection	1223792	DNA extraction	S0270	GEOTRACES	2011-05-19T15:42:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30.0013	degree	UO	UO:0000185	162.998	degree	UO	UO:0000185	74	meter	UO	UO:0000008	SS2011	11	Sample collection	1223834	DNA extraction	S0271	GEOTRACES	2011-05-19T15:42:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30.0013	degree	UO	UO:0000185	162.998	degree	UO	UO:0000185	100.8	meter	UO	UO:0000008	SS2011	11	Sample collection	1223831	DNA extraction	S0272	GEOTRACES	2011-05-19T15:42:38
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-30.0013	degree	UO	UO:0000185	166.987	degree	UO	UO:0000185	13.8	meter	UO	UO:0000008	SS2011	15	Sample collection	1223984	DNA extraction	S0273	GEOTRACES	2011-05-21T16:06:42
GEOTRACES project Pacific Ocean seawater	Seawater	OMIT	OMIT:0013522	marine metagenome	NCBITaxon	NCBITaxon:408172	Pacific Ocean	GAZ	GAZ:00000360	ocean biome	ENVO	ENVO:01000048	-29.9982	degree	UO	UO:0000185	166.987	degree	UO	UO:0000185	30.8	meter	UO	UO:0000008	SS2011	15	Sample collection	1223981	DNA extraction	S0274	GEOTRACES	2011-05-21T16:06:42
