study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA385854	SAMN07136633	SRX2974448	SRR5788284	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788284/SRR5788284_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788284/SRR5788284_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788284
PRJNA385854	SAMN07136636	SRX2974447	SRR5788285	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788285/SRR5788285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788285/SRR5788285_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788285
PRJNA385854	SAMN07136635	SRX2974446	SRR5788286	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788286/SRR5788286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788286/SRR5788286_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788286
PRJNA385854	SAMN07136638	SRX2974445	SRR5788287	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788287/SRR5788287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788287/SRR5788287_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788287
PRJNA385854	SAMN07136637	SRX2974444	SRR5788288	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788288/SRR5788288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788288/SRR5788288_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788288
PRJNA385854	SAMN07136640	SRX2974443	SRR5788289	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788289/SRR5788289_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788289/SRR5788289_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788289
PRJNA385854	SAMN07136639	SRX2974442	SRR5788290	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788290/SRR5788290_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788290/SRR5788290_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788290
PRJNA385854	SAMN07136882	SRX2974441	SRR5788291	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788291/SRR5788291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788291/SRR5788291_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788291
PRJNA385854	SAMN07136881	SRX2974440	SRR5788292	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788292/SRR5788292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788292/SRR5788292_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788292
PRJNA385854	SAMN07136876	SRX2974439	SRR5788293	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788293/SRR5788293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788293/SRR5788293_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788293
PRJNA385854	SAMN07136875	SRX2974438	SRR5788294	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788294/SRR5788294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788294/SRR5788294_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788294
PRJNA385854	SAMN07136874	SRX2974437	SRR5788295	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788295/SRR5788295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788295/SRR5788295_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788295
PRJNA385854	SAMN07136873	SRX2974436	SRR5788296	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788296/SRR5788296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788296/SRR5788296_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788296
PRJNA385854	SAMN07136880	SRX2974435	SRR5788297	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788297/SRR5788297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788297/SRR5788297_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788297
PRJNA385854	SAMN07136879	SRX2974434	SRR5788298	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788298/SRR5788298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788298/SRR5788298_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788298
PRJNA385854	SAMN07136878	SRX2974433	SRR5788299	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788299/SRR5788299_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788299/SRR5788299_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788299
PRJNA385854	SAMN07136877	SRX2974432	SRR5788300	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788300/SRR5788300_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788300/SRR5788300_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788300
PRJNA385854	SAMN07136753	SRX2974431	SRR5788301	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788301/SRR5788301_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788301/SRR5788301_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788301
PRJNA385854	SAMN07136933	SRX2974430	SRR5788302	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788302/SRR5788302_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788302/SRR5788302_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788302
PRJNA385854	SAMN07136934	SRX2974429	SRR5788303	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788303/SRR5788303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788303/SRR5788303_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788303
PRJNA385854	SAMN07136935	SRX2974428	SRR5788304	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788304/SRR5788304_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788304/SRR5788304_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788304
PRJNA385854	SAMN07136936	SRX2974427	SRR5788305	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788305/SRR5788305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788305/SRR5788305_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788305
PRJNA385854	SAMN07136937	SRX2974426	SRR5788306	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788306/SRR5788306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788306/SRR5788306_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788306
PRJNA385854	SAMN07136938	SRX2974425	SRR5788307	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788307/SRR5788307_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788307/SRR5788307_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788307
PRJNA385854	SAMN07136939	SRX2974424	SRR5788308	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788308/SRR5788308_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788308/SRR5788308_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788308
PRJNA385854	SAMN07136940	SRX2974423	SRR5788309	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788309/SRR5788309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788309/SRR5788309_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788309
PRJNA385854	SAMN07136941	SRX2974422	SRR5788310	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788310/SRR5788310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788310/SRR5788310_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788310
PRJNA385854	SAMN07136942	SRX2974421	SRR5788311	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788311/SRR5788311_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788311/SRR5788311_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788311
PRJNA385854	SAMN07136562	SRX2974420	SRR5788312	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788312/SRR5788312_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788312/SRR5788312_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788312
PRJNA385854	SAMN07136561	SRX2974419	SRR5788313	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788313/SRR5788313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788313/SRR5788313_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788313
PRJNA385854	SAMN07136611	SRX2974418	SRR5788314	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788314/SRR5788314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788314/SRR5788314_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788314
PRJNA385854	SAMN07136612	SRX2974417	SRR5788315	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788315/SRR5788315_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788315/SRR5788315_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788315
PRJNA385854	SAMN07136607	SRX2974416	SRR5788316	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788316/SRR5788316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788316/SRR5788316_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788316
PRJNA385854	SAMN07136608	SRX2974415	SRR5788317	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788317/SRR5788317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788317/SRR5788317_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788317
PRJNA385854	SAMN07136609	SRX2974414	SRR5788318	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788318/SRR5788318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788318/SRR5788318_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788318
PRJNA385854	SAMN07136610	SRX2974413	SRR5788319	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788319/SRR5788319_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788319/SRR5788319_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788319
PRJNA385854	SAMN07136603	SRX2974412	SRR5788320	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788320/SRR5788320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788320/SRR5788320_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788320
PRJNA385854	SAMN07136604	SRX2974411	SRR5788321	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788321/SRR5788321_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788321/SRR5788321_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788321
PRJNA385854	SAMN07136605	SRX2974410	SRR5788322	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788322/SRR5788322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788322/SRR5788322_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788322
PRJNA385854	SAMN07136606	SRX2974409	SRR5788323	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788323/SRR5788323_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788323/SRR5788323_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788323
PRJNA385854	SAMN07136853	SRX2974408	SRR5788324	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788324/SRR5788324_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788324/SRR5788324_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788324
PRJNA385854	SAMN07136831	SRX2974887	SRR5788325	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788325/SRR5788325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788325/SRR5788325_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788325
PRJNA385854	SAMN07136832	SRX2974886	SRR5788326	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788326/SRR5788326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788326/SRR5788326_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788326
PRJNA385854	SAMN07136823	SRX2974885	SRR5788327	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788327/SRR5788327_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788327/SRR5788327_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788327
PRJNA385854	SAMN07136824	SRX2974884	SRR5788328	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788328/SRR5788328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788328/SRR5788328_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788328
PRJNA385854	SAMN07136825	SRX2974883	SRR5788329	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788329/SRR5788329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788329/SRR5788329_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788329
PRJNA385854	SAMN07136826	SRX2974882	SRR5788330	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788330/SRR5788330_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788330/SRR5788330_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788330
PRJNA385854	SAMN07136827	SRX2974881	SRR5788331	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788331/SRR5788331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788331/SRR5788331_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788331
PRJNA385854	SAMN07136828	SRX2974880	SRR5788332	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788332/SRR5788332_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788332/SRR5788332_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788332
PRJNA385854	SAMN07136829	SRX2974879	SRR5788333	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788333/SRR5788333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788333/SRR5788333_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788333
PRJNA385854	SAMN07136830	SRX2974878	SRR5788334	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788334/SRR5788334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788334/SRR5788334_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788334
PRJNA385854	SAMN07136706	SRX2974877	SRR5788335	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788335/SRR5788335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788335/SRR5788335_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788335
PRJNA385854	SAMN07136705	SRX2974876	SRR5788336	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788336/SRR5788336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788336/SRR5788336_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788336
PRJNA385854	SAMN07136704	SRX2974875	SRR5788337	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788337/SRR5788337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788337/SRR5788337_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788337
PRJNA385854	SAMN07136703	SRX2974874	SRR5788338	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788338/SRR5788338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788338/SRR5788338_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788338
PRJNA385854	SAMN07136710	SRX2974873	SRR5788339	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788339/SRR5788339_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788339/SRR5788339_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788339
PRJNA385854	SAMN07136709	SRX2974872	SRR5788340	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788340/SRR5788340_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788340/SRR5788340_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788340
PRJNA385854	SAMN07136708	SRX2974871	SRR5788341	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788341/SRR5788341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788341/SRR5788341_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788341
PRJNA385854	SAMN07136707	SRX2974870	SRR5788342	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788342/SRR5788342_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788342/SRR5788342_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788342
PRJNA385854	SAMN07136712	SRX2974869	SRR5788343	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788343/SRR5788343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788343/SRR5788343_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788343
PRJNA385854	SAMN07136711	SRX2974868	SRR5788344	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788344/SRR5788344_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788344/SRR5788344_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788344
PRJNA385854	SAMN07136682	SRX2974867	SRR5788345	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788345/SRR5788345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788345/SRR5788345_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788345
PRJNA385854	SAMN07136681	SRX2974866	SRR5788346	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788346/SRR5788346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788346/SRR5788346_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788346
PRJNA385854	SAMN07136678	SRX2974865	SRR5788347	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788347/SRR5788347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788347/SRR5788347_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788347
PRJNA385854	SAMN07136677	SRX2974864	SRR5788348	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788348/SRR5788348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788348/SRR5788348_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788348
PRJNA385854	SAMN07136680	SRX2974863	SRR5788349	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788349/SRR5788349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788349/SRR5788349_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788349
PRJNA385854	SAMN07136679	SRX2974862	SRR5788350	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788350/SRR5788350_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788350/SRR5788350_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788350
PRJNA385854	SAMN07136674	SRX2974861	SRR5788351	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788351/SRR5788351_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788351/SRR5788351_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788351
PRJNA385854	SAMN07136673	SRX2974860	SRR5788352	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788352/SRR5788352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788352/SRR5788352_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788352
PRJNA385854	SAMN07136676	SRX2974859	SRR5788353	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788353/SRR5788353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788353/SRR5788353_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788353
PRJNA385854	SAMN07136675	SRX2974858	SRR5788354	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788354/SRR5788354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788354/SRR5788354_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788354
PRJNA385854	SAMN07136779	SRX2974857	SRR5788355	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788355/SRR5788355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788355/SRR5788355_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788355
PRJNA385854	SAMN07136780	SRX2974856	SRR5788356	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788356/SRR5788356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788356/SRR5788356_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788356
PRJNA385854	SAMN07136777	SRX2974855	SRR5788357	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788357/SRR5788357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788357/SRR5788357_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788357
